CRUISEJOIN,HAULJOIN,REGION,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_TIME,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,STRATUM,START_LATITUDE,END_LATITUDE,START_LONGITUDE,END_LONGITUDE,STATIONID,GEAR_DEPTH,BOTTOM_DEPTH,BOTTOM_TYPE,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AUDITJOIN,YEAR
1414141,12398,BS,78,199102,235,3,0.00,8/26/1991 2:00:00 PM,0.5000,2.982,12.565,N,[NULL],[NULL],64.16467,64.19033,-165.69600,-165.71383,[NULL],20,20,0,9.8,3.9,137,44,15,1,11724,1991
1414141,12421,BS,78,199102,258,3,0.00,8/30/1991 8:00:00 AM,0.5000,3.037,12.565,N,[NULL],[NULL],64.06817,64.06733,-163.15017,-163.21250,[NULL],20,20,0,12.7,11.0,137,44,15,2,11837,1991
1414141,12399,BS,78,199102,236,3,0.00,8/26/1991 3:00:00 PM,0.5000,3.241,12.565,N,[NULL],[NULL],64.32700,64.35600,-165.64150,-165.64367,[NULL],20,20,0,9.2,4.7,137,44,15,1,11725,1991
1414141,12381,BS,78,199102,218,3,0.00,8/23/1991 8:00:00 AM,0.5000,3.056,12.620,Y,3.300,[NULL],64.33700,64.36267,-166.82183,-166.84350,[NULL],29,29,0,11.8,4.2,137,44,15,2,11707,1991
1414141,12377,BS,78,199102,214,3,0.00,8/22/1991 12:00:00 PM,0.5000,2.685,12.680,Y,[NULL],[NULL],63.83067,63.85467,-166.48900,-166.48217,[NULL],31,31,0,10.6,3.3,137,44,15,1,11703,1991
1414141,12396,BS,78,199102,233,3,0.00,8/26/1991 11:00:00 AM,0.5000,2.556,12.700,N,[NULL],[NULL],63.83817,63.86067,-165.71333,-165.72383,[NULL],22,22,0,10.5,4.1,137,44,15,1,11722,1991
1414141,12419,BS,78,199102,256,3,0.00,8/29/1991 7:00:00 PM,0.5000,2.722,12.700,N,[NULL],[NULL],64.17133,64.17333,-163.48467,-163.42883,[NULL],22,22,0,13.5,8.7,137,44,15,2,11835,1991
1414141,12417,BS,78,199102,254,3,0.00,8/29/1991 3:00:00 PM,0.5000,2.741,12.700,N,[NULL],[NULL],64.17683,64.18033,-163.83717,-163.78150,[NULL],22,22,0,13.0,9.5,137,44,15,1,11833,1991
1414141,12401,BS,78,199102,238,3,0.00,8/27/1991 4:00:00 PM,0.5000,2.778,12.700,N,[NULL],[NULL],64.33533,64.31050,-165.37433,-165.37700,[NULL],22,22,0,12.0,6.8,137,44,15,1,11727,1991
1414141,12426,BS,78,199102,263,3,0.00,8/30/1991 3:00:00 PM,0.5000,3.037,12.780,Y,1.740,[NULL],63.84133,63.82133,-164.64250,-164.68433,[NULL],16,16,0,12.8,[NULL],91,44,15,1,11842,1991
1414141,12420,BS,78,199102,257,3,0.00,8/29/1991 8:00:00 PM,0.5000,2.445,12.835,N,[NULL],[NULL],64.16800,64.14650,-163.16000,-163.14833,[NULL],24,24,0,13.1,9.7,137,44,15,1,11836,1991
1414141,12392,BS,78,199102,229,3,0.00,8/25/1991 5:00:00 PM,0.5000,2.630,12.835,N,[NULL],[NULL],63.35167,63.34717,-166.05050,-165.99883,[NULL],24,24,0,12.5,3.1,137,44,15,2,11718,1991
1414141,12387,BS,78,199102,224,3,0.00,8/24/1991 8:00:00 AM,0.5000,2.648,12.835,N,[NULL],[NULL],64.15433,64.13150,-166.12767,-166.11200,[NULL],24,24,0,11.0,4.5,137,44,15,1,11713,1991
1414141,12393,BS,78,199102,230,3,0.00,8/25/1991 6:00:00 PM,0.5000,2.685,12.835,N,[NULL],[NULL],63.36400,63.38650,-165.76083,-165.74133,[NULL],24,24,0,12.5,4.9,137,44,15,2,11719,1991
1414141,12394,BS,78,199102,231,3,0.00,8/26/1991 8:00:00 AM,0.5000,2.945,12.835,N,[NULL],[NULL],63.50850,63.53483,-165.70483,-165.70483,[NULL],24,24,0,11.0,4.5,137,44,15,2,11720,1991
1414141,12395,BS,78,199102,232,3,0.00,8/26/1991 9:00:00 AM,0.5000,3.167,12.835,N,[NULL],[NULL],63.68533,63.71383,-165.70517,-165.70767,[NULL],24,24,0,11.8,3.9,137,44,15,2,11721,1991
1414141,12409,BS,78,199102,246,3,0.00,8/28/1991 3:00:00 PM,0.5000,3.074,12.940,Y,[NULL],[NULL],63.98533,64.01283,-164.95450,-164.95700,[NULL],16,16,0,12.8,8.4,137,44,15,1,11825,1991
1414141,12391,BS,78,199102,228,3,0.00,8/25/1991 4:00:00 PM,0.5000,2.334,12.970,N,[NULL],[NULL],63.46683,63.44583,-166.07917,-166.08133,[NULL],26,26,0,11.5,3.7,137,44,15,1,11717,1991
1414141,12388,BS,78,199102,225,3,0.00,8/25/1991 11:00:00 AM,0.5000,2.759,12.970,N,[NULL],[NULL],64.01867,63.99400,-166.11667,-166.11233,[NULL],26,26,0,10.0,3.3,137,44,15,1,11714,1991
1414141,12372,BS,78,199102,209,3,0.00,8/21/1991 10:00:00 AM,0.5000,2.593,12.980,Y,[NULL],[NULL],62.68983,62.71250,-168.29583,-168.30683,[NULL],35,35,0,10.2,3.0,137,44,15,2,11607,1991
1414141,12411,BS,78,199102,248,3,0.00,8/28/1991 5:00:00 PM,0.5000,2.908,13.030,Y,[NULL],[NULL],64.31250,64.33483,-164.88433,-164.85317,[NULL],16,16,0,11.5,7.4,137,44,15,2,11827,1991
1414141,12385,BS,78,199102,222,3,0.00,8/23/1991 3:00:00 PM,0.5000,2.445,13.037,N,[NULL],[NULL],64.31867,64.30850,-166.50883,-166.46400,[NULL],27,27,0,11.0,3.6,137,44,15,1,11711,1991
1414141,12389,BS,78,199102,226,3,0.00,8/25/1991 12:00:00 PM,0.5000,2.630,13.037,N,[NULL],[NULL],63.82633,63.80300,-166.08600,-166.09483,[NULL],27,27,0,10.0,2.8,137,44,15,2,11715,1991
1414141,12390,BS,78,199102,227,3,0.00,8/25/1991 2:00:00 PM,0.5000,2.685,13.037,N,[NULL],[NULL],63.64500,63.62133,-166.07017,-166.08133,[NULL],27,27,0,[NULL],3.2,137,44,15,2,11716,1991
1414141,12408,BS,78,199102,245,3,0.00,8/28/1991 1:00:00 PM,0.5000,2.574,13.040,Y,[NULL],[NULL],63.83567,63.85883,-164.95300,-164.95217,[NULL],16,16,0,12.4,10.2,137,44,15,1,11824,1991
1414141,12376,BS,78,199102,213,3,0.00,8/22/1991 11:00:00 AM,0.5000,2.593,13.110,Y,[NULL],[NULL],63.63000,63.65317,-166.48283,-166.47783,[NULL],27,27,0,11.0,3.9,137,44,15,1,11611,1991
1414141,12375,BS,78,199102,212,3,0.00,8/22/1991 9:00:00 AM,0.5000,2.648,13.110,Y,[NULL],[NULL],63.50550,63.52900,-166.42883,-166.42150,[NULL],27,27,0,11.2,3.7,137,44,15,1,11610,1991
1414141,12379,BS,78,199102,216,3,0.00,8/22/1991 4:00:00 PM,0.5000,2.889,13.150,Y,[NULL],[NULL],64.15167,64.16283,-166.50133,-166.55500,[NULL],27,27,0,11.7,4.0,137,44,15,1,11705,1991
1414141,12407,BS,78,199102,244,3,0.00,8/28/1991 11:00:00 AM,0.5000,2.797,13.160,Y,[NULL],[NULL],63.65250,63.67767,-164.96950,-164.97283,[NULL],16,16,0,12.2,8.6,137,44,15,1,11733,1991
1414141,12382,BS,78,199102,219,3,0.00,8/23/1991 9:00:00 AM,0.5000,2.611,13.172,N,[NULL],[NULL],64.40150,64.42483,-167.24517,-167.24267,[NULL],29,29,0,11.2,2.1,137,44,15,2,11708,1991
1414141,12374,BS,78,199102,211,3,0.00,8/22/1991 7:00:00 AM,0.5000,2.722,13.180,Y,[NULL],[NULL],63.38767,63.40233,-166.48317,-166.43983,[NULL],27,27,0,12.2,3.6,137,44,15,1,11609,1991
1414141,12362,BS,78,199102,199,3,0.00,8/19/1991 7:00:00 AM,0.5000,2.685,13.290,Y,3.090,[NULL],62.95350,62.93117,-170.33683,-170.31700,[NULL],42,42,0,9.0,0.9,137,44,15,1,11597,1991
1414141,12386,BS,78,199102,223,3,0.00,8/23/1991 4:00:00 PM,0.2500,1.426,13.307,N,[NULL],[NULL],64.33450,64.34067,-166.17317,-166.14717,[NULL],31,31,0,[NULL],3.1,137,44,15,1,11712,1991
1414141,12357,BS,78,199102,194,3,0.00,8/17/1991 3:00:00 PM,0.5000,2.982,13.490,Y,[NULL],[NULL],61.66517,61.68117,-171.49667,-171.45167,[NULL],57,57,0,10.2,0.9,229,44,15,1,11592,1991
1414141,12359,BS,78,199102,196,3,0.00,8/18/1991 7:00:00 AM,0.5000,2.556,13.630,Y,[NULL],[NULL],62.32650,62.33167,-171.66883,-171.62083,[NULL],48,48,0,10.0,0.3,183,44,15,1,11594,1991
1414141,12406,BS,78,199102,243,3,0.00,8/28/1991 9:00:00 AM,0.5000,2.852,13.760,Y,[NULL],[NULL],63.50633,63.51450,-165.30200,-165.24800,[NULL],18,18,0,12.0,5.9,137,44,15,1,11732,1991
1414141,12425,BS,78,199102,262,3,0.00,8/30/1991 2:00:00 PM,0.5000,2.797,13.820,Y,1.750,[NULL],63.95733,63.93700,-164.54033,-164.57383,[NULL],16,16,0,12.5,9.9,91,44,15,1,11841,1991
1414141,12364,BS,78,199102,201,3,0.00,8/19/1991 1:00:00 PM,0.5000,2.685,13.915,N,[NULL],[NULL],62.33683,62.31817,-170.26000,-170.22733,[NULL],40,40,0,10.1,0.9,229,44,15,1,11599,1991
1414141,12360,BS,78,199102,197,3,0.00,8/18/1991 10:00:00 AM,0.5000,3.056,13.980,Y,[NULL],[NULL],62.65450,62.67600,-171.35817,-171.39550,[NULL],48,48,0,9.7,0.7,183,44,15,1,11595,1991
1414141,12365,BS,78,199102,202,3,0.00,8/19/1991 5:00:00 PM,0.5000,2.834,14.184,N,[NULL],[NULL],61.99867,61.97433,-169.74183,-169.75767,[NULL],44,44,0,10.1,-0.4,229,44,15,1,11600,1991
1414141,12366,BS,78,199102,203,3,0.00,8/19/1991 7:00:00 PM,0.3300,1.759,14.319,N,[NULL],[NULL],61.69017,61.67650,-170.10000,-170.08333,[NULL],46,46,0,[NULL],-0.4,229,44,15,1,11601,1991
1414141,12369,BS,78,199102,206,3,0.00,8/20/1991 3:00:00 PM,0.5000,2.593,14.330,Y,[NULL],[NULL],61.66083,61.68167,-168.77650,-168.75500,[NULL],37,37,0,[NULL],3.9,137,44,15,2,11604,1991
1414141,12368,BS,78,199102,205,3,0.00,8/20/1991 12:00:00 PM,0.5000,2.834,14.400,Y,3.130,[NULL],61.38617,61.40200,-168.23317,-168.27483,[NULL],31,31,0,11.7,6.5,137,44,15,2,11603,1991
1414141,12371,BS,78,199102,208,3,0.00,8/21/1991 7:00:00 AM,0.5000,2.908,14.410,Y,[NULL],[NULL],62.36683,62.37783,-168.79400,-168.74317,[NULL],35,35,0,[NULL],1.7,137,44,15,1,11606,1991
1414141,12370,BS,78,199102,207,3,0.00,8/20/1991 6:00:00 PM,0.5000,2.519,14.500,Y,[NULL],[NULL],61.98333,62.00300,-168.21700,-168.24067,[NULL],29,29,0,12.8,3.6,137,44,15,2,11605,1991
1414141,12380,BS,78,199102,217,3,0.00,8/22/1991 5:00:00 PM,0.5000,3.019,14.670,Y,[NULL],[NULL],64.19733,64.22433,-166.79950,-166.80350,[NULL],31,31,0,11.0,3.1,137,44,15,1,11706,1991
1414141,12358,BS,78,199102,195,3,0.00,8/17/1991 7:00:00 PM,0.5000,2.889,14.690,Y,[NULL],[NULL],61.97517,61.99867,-171.06183,-171.08483,[NULL],51,51,0,10.2,[NULL],183,44,15,1,11593,1991
1414141,12363,BS,78,199102,200,3,0.00,8/19/1991 10:00:00 AM,0.5000,2.667,14.730,Y,[NULL],[NULL],62.63317,62.60917,-169.82400,-169.82083,[NULL],40,40,0,9.8,0.9,183,44,15,2,11598,1991
1414141,12356,BS,78,199102,193,3,0.00,8/17/1991 1:00:00 PM,0.5000,3.093,14.780,Y,[NULL],[NULL],61.34517,61.37183,-170.77800,-170.79283,[NULL],49,49,0,10.2,0.4,183,44,15,2,11591,1991
1414141,12367,BS,78,199102,204,3,0.00,8/20/1991 7:00:00 AM,0.5000,2.630,14.970,Y,[NULL],[NULL],61.38717,61.38133,-169.52383,-169.47617,[NULL],42,42,0,10.7,2.8,229,44,15,2,11602,1991
1414141,12378,BS,78,199102,215,3,0.00,8/22/1991 2:00:00 PM,0.5000,2.519,15.060,Y,[NULL],[NULL],63.99900,64.02167,-166.47083,-166.47367,[NULL],31,31,0,11.5,4.1,137,44,15,1,11704,1991
1414141,12361,BS,78,199102,198,3,0.00,8/18/1991 2:00:00 PM,0.5000,2.722,15.570,Y,2.680,[NULL],63.05367,63.07217,-171.76650,-171.73100,[NULL],57,57,0,10.2,-0.8,229,44,15,1,11596,1991
1414141,12373,BS,78,199102,210,3,6.00,8/21/1991 2:00:00 PM,0.2200,1.019,13.037,N,[NULL],[NULL],62.96483,62.96817,-168.80900,-168.79033,[NULL],27,27,0,[NULL],2.9,137,44,15,1,11608,1991
128,6417,BS,21,198808,35,3,0.00,8/19/1988 7:00:00 PM,0.5000,2.963,12.730,Y,2.490,[NULL],63.49550,63.52100,-165.14700,-165.12333,[NULL],9,9,0,14.3,12.5,82,44,15,1,5090,1988
128,6416,BS,21,198808,34,3,0.00,8/19/1988 4:00:00 PM,0.5000,2.982,13.330,Y,2.490,[NULL],63.68050,63.65483,-164.62750,-164.63200,[NULL],13,13,0,15.2,11.2,91,44,15,1,5089,1988
128,6411,BS,21,198808,29,3,0.00,8/19/1988 8:00:00 AM,0.5000,2.741,13.780,Y,3.070,[NULL],64.31483,64.33933,-164.23017,-164.23317,[NULL],16,16,0,13.2,10.0,91,44,15,2,5084,1988
128,6398,BS,21,198808,16,3,0.00,8/18/1988 9:00:00 AM,0.5000,2.778,13.790,Y,2.320,[NULL],64.14900,64.17650,-162.32633,-162.32900,[NULL],18,18,0,13.0,8.6,110,44,15,1,5071,1988
128,6392,BS,21,198808,10,3,0.00,8/17/1988 9:00:00 PM,0.5000,2.759,13.840,Y,2.260,[NULL],64.33083,64.31933,-161.53050,-161.47983,[NULL],13,13,0,14.5,13.1,101,44,15,1,4955,1988
128,6448,BS,21,198808,66,3,0.00,8/21/1988 9:00:00 PM,0.5000,2.926,13.890,Y,2.220,[NULL],63.34483,63.31867,-166.08800,-166.08350,[NULL],26,26,0,10.3,6.9,157,44,15,2,5230,1988
128,6443,BS,21,198808,61,3,0.00,8/21/1988 2:00:00 PM,0.5000,3.000,13.890,Y,2.410,[NULL],64.17333,64.14783,-166.20250,-166.21533,[NULL],24,24,0,11.6,9.0,152,44,15,2,5225,1988
128,6446,BS,21,198808,64,3,0.00,8/21/1988 6:00:00 PM,0.5000,2.889,13.900,Y,2.300,[NULL],63.68017,63.65483,-166.13117,-166.12850,[NULL],29,29,0,13.1,5.4,165,44,15,2,5228,1988
128,6415,BS,21,198808,33,3,0.00,8/19/1988 3:00:00 PM,0.5000,2.963,13.920,Y,2.370,[NULL],63.84167,63.81567,-164.62633,-164.63483,[NULL],18,18,0,13.5,10.0,112,44,15,2,5088,1988
128,6413,BS,21,198808,31,3,0.00,8/19/1988 12:00:00 PM,0.5000,3.037,13.930,Y,2.260,[NULL],64.17683,64.15050,-164.60050,-164.60117,[NULL],18,18,0,13.2,10.6,106,44,15,1,5086,1988
128,6393,BS,21,198808,11,3,0.00,8/17/1988 10:00:00 PM,0.5000,3.056,14.020,Y,2.010,[NULL],64.17417,64.14883,-161.53850,-161.56200,[NULL],18,18,0,14.6,13.7,112,44,15,2,4956,1988
128,6444,BS,21,198808,62,3,0.00,8/21/1988 3:00:00 PM,0.5000,2.815,14.050,Y,2.300,[NULL],64.01100,63.98583,-166.16867,-166.16833,[NULL],26,26,0,12.0,4.5,157,44,15,2,5226,1988
128,6412,BS,21,198808,30,3,0.00,8/19/1988 10:00:00 AM,0.5000,3.093,14.160,Y,2.140,[NULL],64.33183,64.32933,-164.57467,-164.63867,[NULL],18,18,0,12.6,11.8,128,44,15,2,5085,1988
128,6445,BS,21,198808,63,3,0.00,8/21/1988 4:00:00 PM,0.5000,2.926,14.330,Y,2.300,[NULL],63.84667,63.82117,-166.14767,-166.13867,[NULL],29,29,0,11.9,5.6,165,44,15,2,5227,1988
128,6420,BS,21,198808,38,3,0.00,8/19/1988 11:00:00 PM,0.5000,2.926,14.450,Y,2.340,[NULL],63.96867,63.99450,-164.95783,-164.94800,[NULL],22,22,0,12.7,11.3,143,44,15,1,5093,1988
128,6390,BS,21,198808,8,3,0.00,8/17/1988 3:00:00 PM,0.5000,2.704,14.500,Y,2.150,[NULL],64.32417,64.32867,-162.32000,-162.26483,[NULL],20,20,0,14.3,11.4,123,44,15,2,4953,1988
128,6435,BS,21,198808,53,3,0.00,8/20/1988 11:00:00 PM,0.5000,3.056,14.590,Y,2.410,[NULL],63.82133,63.84767,-165.75317,-165.73883,[NULL],24,24,0,13.0,9.6,157,44,15,2,5217,1988
128,6455,BS,21,198808,73,3,0.00,8/22/1988 11:00:00 AM,0.5000,2.815,14.630,Y,2.180,[NULL],64.00633,63.98317,-166.57017,-166.54367,[NULL],33,33,0,10.4,3.6,172,44,15,2,5237,1988
128,6404,BS,21,198808,22,3,0.00,8/18/1988 8:00:00 PM,0.5000,2.926,14.650,Y,[NULL],[NULL],64.15117,64.17667,-163.44833,-163.43500,[NULL],22,22,0,14.2,11.5,152,44,15,2,5077,1988
128,6394,BS,21,198808,12,3,0.00,8/18/1988 1:00:00 AM,0.5000,2.982,14.650,Y,2.230,[NULL],64.00517,63.98017,-161.58083,-161.59200,[NULL],18,18,0,14.0,10.7,110,44,15,2,4957,1988
128,6402,BS,21,198808,20,3,0.00,8/18/1988 5:00:00 PM,0.5000,3.019,14.690,Y,1.990,[NULL],63.81567,63.84267,-163.48950,-163.48800,[NULL],18,18,0,13.9,12.1,137,44,15,2,5075,1988
128,6385,BS,21,198808,3,3,0.00,8/17/1988 3:00:00 AM,0.5000,2.685,14.700,Y,2.100,[NULL],64.41633,64.41400,-164.18833,-164.24467,[NULL],16,16,0,12.4,9.9,135,44,15,1,4948,1988
128,6397,BS,21,198808,15,3,0.00,8/18/1988 7:00:00 AM,0.5000,2.963,14.740,Y,2.220,[NULL],64.02550,63.99917,-162.36233,-162.36967,[NULL],18,18,0,12.8,11.0,146,44,15,1,5070,1988
128,6421,BS,21,198808,39,3,0.00,8/20/1988 1:00:00 AM,0.5000,2.778,14.810,Y,2.080,[NULL],64.14900,64.17500,-164.98833,-164.98450,[NULL],18,18,0,13.3,11.8,137,44,15,1,5094,1988
128,6437,BS,21,198808,55,3,0.00,8/21/1988 2:00:00 AM,0.5000,3.000,14.840,Y,2.120,[NULL],64.15400,64.17933,-165.77133,-165.77117,[NULL],22,22,0,11.9,9.5,152,44,15,2,5219,1988
128,6458,BS,21,198808,76,3,0.00,8/22/1988 6:00:00 PM,0.5000,2.871,14.880,Y,2.200,[NULL],64.48850,64.51067,-166.52983,-166.55567,[NULL],29,29,0,12.1,10.5,165,44,15,2,5349,1988
128,6442,BS,21,198808,60,3,0.00,8/21/1988 12:00:00 PM,0.5000,2.945,14.880,Y,2.220,[NULL],64.32683,64.35283,-166.19917,-166.20317,[NULL],27,27,0,11.3,9.2,157,44,15,2,5224,1988
128,6407,BS,21,198808,25,3,0.00,8/19/1988 2:00:00 AM,0.5000,3.130,14.880,Y,2.550,[NULL],63.84283,63.81650,-163.86950,-163.87483,[NULL],18,18,0,13.9,10.7,137,44,15,2,5080,1988
128,6408,BS,21,198808,26,3,0.00,8/19/1988 4:00:00 AM,0.5000,2.908,14.910,Y,2.630,[NULL],63.82617,63.83167,-164.19867,-164.25683,[NULL],18,18,0,14.1,10.4,137,44,15,2,5081,1988
128,6422,BS,21,198808,40,3,0.00,8/20/1988 3:00:00 AM,0.5000,3.037,14.920,Y,2.080,[NULL],64.32783,64.33467,-164.95983,-165.01967,[NULL],33,33,0,13.2,10.9,165,44,15,2,5095,1988
128,6449,BS,21,198808,67,3,0.00,8/21/1988 11:00:00 PM,0.5000,3.000,14.930,Y,2.030,[NULL],63.17850,63.15233,-166.09033,-166.09000,[NULL],24,24,0,10.5,7.5,152,44,15,2,5231,1988
128,6436,BS,21,198808,54,3,0.00,8/21/1988 1:00:00 AM,0.5000,3.037,14.950,Y,2.640,[NULL],63.98750,64.01467,-165.75333,-165.75083,[NULL],22,22,0,12.3,5.6,152,44,15,2,5218,1988
128,6409,BS,21,198808,27,3,0.00,8/19/1988 5:00:00 AM,0.5000,2.963,15.000,Y,2.580,[NULL],63.98350,64.00967,-164.23167,-164.22283,[NULL],18,18,0,13.1,11.3,137,44,15,2,5082,1988
128,6405,BS,21,198808,23,3,0.00,8/18/1988 10:00:00 PM,0.5000,2.963,15.010,Y,[NULL],[NULL],64.16500,64.16383,-163.79667,-163.85783,[NULL],22,22,0,13.8,8.4,144,44,15,2,5078,1988
128,6410,BS,21,198808,28,3,0.00,8/19/1988 7:00:00 AM,0.5000,2.982,15.010,Y,2.760,[NULL],64.15200,64.17833,-164.22533,-164.22767,[NULL],20,20,0,13.3,9.7,152,44,15,2,5083,1988
128,6465,BS,21,198808,83,3,0.00,8/23/1988 9:00:00 AM,0.5000,2.945,15.030,Y,2.060,[NULL],64.18033,64.15700,-166.91683,-166.89050,[NULL],33,33,0,8.6,2.6,172,44,15,2,5356,1988
128,6400,BS,21,198808,18,3,0.00,8/18/1988 2:00:00 PM,0.5000,3.037,15.060,Y,2.010,[NULL],64.00800,63.98067,-163.10967,-163.10150,[NULL],20,20,0,13.5,9.2,143,44,15,2,5073,1988
128,6399,BS,21,198808,17,3,0.00,8/18/1988 12:00:00 PM,0.5000,2.815,15.080,Y,2.090,[NULL],64.16467,64.16233,-163.05317,-163.11450,[NULL],26,26,0,13.6,7.8,161,44,15,1,5072,1988
128,6440,BS,21,198808,58,3,0.00,8/21/1988 7:00:00 AM,0.5000,3.037,15.100,Y,2.750,[NULL],64.49617,64.49683,-165.77567,-165.83800,[NULL],20,20,0,13.1,10.8,137,44,15,2,5222,1988
128,6426,BS,21,198808,44,3,0.00,8/20/1988 9:00:00 AM,0.5000,3.000,15.150,Y,2.560,[NULL],64.01083,63.98433,-165.36750,-165.36783,[NULL],20,20,0,11.8,9.8,143,44,15,1,5208,1988
128,6432,BS,21,198808,50,3,0.00,8/20/1988 7:00:00 PM,0.5000,3.056,15.170,Y,2.550,[NULL],63.32133,63.34817,-165.72683,-165.71533,[NULL],24,24,0,13.5,7.8,152,44,15,2,5214,1988
128,6451,BS,21,198808,69,3,0.00,8/22/1988 3:00:00 AM,0.5000,3.000,15.250,Y,2.130,[NULL],63.31750,63.34350,-166.46333,-166.45267,[NULL],26,26,0,9.1,6.1,152,44,15,2,5233,1988
128,6460,BS,21,198808,78,3,0.00,8/22/1988 11:00:00 PM,0.5000,2.926,15.270,Y,2.050,[NULL],64.65767,64.68300,-166.93917,-166.94067,[NULL],27,27,0,11.8,7.0,161,44,15,2,5351,1988
128,6427,BS,21,198808,45,3,0.00,8/20/1988 11:00:00 AM,0.5000,2.926,15.330,Y,2.620,[NULL],63.84183,63.81550,-165.36700,-165.36717,[NULL],20,20,0,12.7,10.6,143,44,15,2,5209,1988
128,6406,BS,21,198808,24,3,0.00,8/18/1988 12:00:00 AM,0.5000,3.056,15.340,Y,2.640,[NULL],64.00533,63.97917,-163.85867,-163.85167,[NULL],20,20,0,13.3,12.5,139,44,15,2,5079,1988
128,6401,BS,21,198808,19,3,0.00,8/18/1988 3:00:00 PM,0.5000,3.074,15.360,Y,1.880,[NULL],63.84183,63.81467,-163.11600,-163.11067,[NULL],18,18,0,14.1,12.6,137,44,15,1,5074,1988
128,6454,BS,21,198808,72,3,0.00,8/22/1988 9:00:00 AM,0.5000,3.056,15.380,Y,2.050,[NULL],63.84167,63.81917,-166.54633,-166.51483,[NULL],33,33,0,8.5,4.0,172,44,15,2,5236,1988
128,6463,BS,21,198808,81,3,0.00,8/23/1988 5:00:00 AM,0.5000,2.945,15.400,Y,1.990,[NULL],64.34467,64.31950,-167.31833,-167.30117,[NULL],31,31,0,7.7,2.8,172,44,15,2,5354,1988
128,6387,BS,21,198808,5,3,0.00,8/17/1988 8:00:00 AM,0.5000,2.630,15.457,N,2.750,[NULL],64.49433,64.47100,-163.79833,-163.80383,[NULL],18,18,0,12.7,12.4,104,44,15,2,4950,1988
128,6414,BS,21,198808,32,3,0.00,8/19/1988 1:00:00 PM,0.5000,2.648,15.457,N,2.070,[NULL],64.01300,63.99383,-164.60883,-164.61583,[NULL],22,22,0,13.5,11.1,104,44,15,2,5087,1988
128,6466,BS,21,198808,84,3,0.00,8/23/1988 10:00:00 AM,0.5000,3.000,15.470,Y,2.140,[NULL],64.00783,63.98850,-166.91933,-166.87800,[NULL],35,35,0,8.9,2.7,176,44,15,2,5357,1988
128,6418,BS,21,198808,36,3,0.00,8/19/1988 8:00:00 PM,0.5000,3.148,15.491,N,2.550,[NULL],63.65317,63.67717,-164.99867,-164.96717,[NULL],18,18,0,15.5,11.7,106,44,15,1,5091,1988
128,6433,BS,21,198808,51,3,0.00,8/20/1988 8:00:00 PM,0.5000,3.000,15.510,Y,2.560,[NULL],63.48667,63.51367,-165.73750,-165.73933,[NULL],26,26,0,13.7,8.0,157,44,15,2,5215,1988
128,6464,BS,21,198808,82,3,0.00,8/23/1988 7:00:00 AM,0.5000,3.056,15.520,Y,2.020,[NULL],64.17950,64.15450,-167.32200,-167.29683,[NULL],35,35,0,7.6,2.2,172,44,15,2,5355,1988
128,6467,BS,21,198808,85,3,0.00,8/23/1988 12:00:00 PM,0.5000,2.852,15.550,Y,2.050,[NULL],63.84100,63.82317,-166.90083,-166.85933,[NULL],33,33,0,7.1,2.4,176,44,15,1,5358,1988
128,6424,BS,21,198808,42,3,0.00,8/20/1988 6:00:00 AM,0.5000,3.074,15.570,Y,2.350,[NULL],64.33550,64.30867,-165.37967,-165.38900,[NULL],26,26,0,12.4,10.0,161,44,15,2,5097,1988
128,6403,BS,21,198808,21,3,0.00,8/18/1988 7:00:00 PM,0.5000,2.926,15.580,Y,2.510,[NULL],63.98733,64.01333,-163.47483,-163.47733,[NULL],22,22,0,13.2,7.4,139,44,15,2,5076,1988
128,6430,BS,21,198808,48,3,0.00,8/20/1988 3:00:00 PM,0.5000,2.945,15.700,Y,2.460,[NULL],63.34417,63.31833,-165.35700,-165.35317,[NULL],18,18,0,13.4,11.9,137,44,15,1,5212,1988
128,6425,BS,21,198808,43,3,0.00,8/20/1988 8:00:00 AM,0.5000,3.111,15.710,Y,2.180,[NULL],64.17867,64.15117,-165.38100,-165.38400,[NULL],20,20,0,11.5,9.7,146,44,15,2,5098,1988
128,6386,BS,21,198808,4,3,0.00,8/17/1988 5:00:00 AM,0.5000,2.648,15.738,N,2.050,[NULL],64.49683,64.49550,-164.19933,-164.25400,[NULL],20,20,0,13.2,12.8,123,44,15,2,4949,1988
128,6388,BS,21,198808,6,3,0.00,8/17/1988 10:00:00 AM,0.5000,2.926,15.738,N,[NULL],[NULL],64.34017,64.31467,-163.82633,-163.84050,[NULL],18,18,0,12.6,10.1,123,44,15,2,4951,1988
128,6384,BS,21,198808,2,3,0.00,8/16/1988 12:00:00 AM,0.5000,2.759,15.820,Y,1.910,[NULL],64.40883,64.39767,-164.61317,-164.66533,[NULL],31,31,0,11.8,9.9,135,44,15,2,4947,1988
128,6461,BS,21,198808,79,3,0.00,8/23/1988 1:00:00 AM,0.5000,3.000,15.860,Y,2.160,[NULL],64.50450,64.48433,-166.93483,-166.89400,[NULL],27,27,0,11.7,3.6,161,44,15,1,5352,1988
